,Beta,Gamma,t,min(S),max(I)
1385,0.1,1.0,21.735156052875034,3324,1976
1386,0.15,0.01,882.3435362868784,0,12577
1387,0.15,0.05,196.38065253949608,1,11642
1388,0.15,0.1,0.2490648646371097,12786,1
1389,0.15,0.15,72.62925226839742,6,10029
1390,0.15,0.2,47.16164132706882,66,8741
1391,0.15,0.25,42.13502387559442,61,8539
1392,0.15,0.3,41.90329051579805,113,7901
1393,0.15,0.35,31.26483018440491,179,7367
1394,0.15,0.4,25.186523535016537,87,7708
1395,0.15,0.45,22.209859853971906,115,7505
1396,0.15,0.5,28.526299974228085,174,6802
1397,0.15,0.55,18.759022911227802,314,6396
1398,0.15,0.6,0.2418483797990762,12871,1
1399,0.15,0.65,0.5630500445616397,12765,2
1400,0.15,0.7,21.290232719364038,777,4769
1401,0.15,0.75,21.08274922778013,578,5223
1402,0.15,0.8,16.810840023704294,703,4811
1403,0.15,0.85,1.5087365313226546,12861,3
1404,0.15,0.9,14.43378215393692,1044,4357
1405,0.15,0.95,19.39380750130565,1077,4166
1406,0.15,1.0,15.649573074731105,1199,4055
1407,0.2,0.01,912.9721219305051,0,12639
1408,0.2,0.05,198.77647550474794,0,12170
1409,0.2,0.1,101.99821634628128,0,11291
1410,0.2,0.15,62.586794640228575,4,10308
1411,0.2,0.2,58.756055116657656,1,10107
1412,0.2,0.25,52.48937178191692,7,9638
1413,0.2,0.3,39.820923755852526,12,9399
1414,0.2,0.35,27.767788074614078,87,8221
1415,0.2,0.4,25.059092050530502,28,8574
1416,0.2,0.45,21.482591157469354,16,8664
1417,0.2,0.5,25.674979085079016,25,8426
1418,0.2,0.55,19.377971110800427,105,7650
1419,0.2,0.6,21.264581496928514,43,8178
1420,0.2,0.65,16.878584629044443,139,6990
1421,0.2,0.7,0.3929679352162205,12948,1
1422,0.2,0.75,17.937923492980627,387,5760
1423,0.2,0.8,13.570638687958883,199,6730
1424,0.2,0.85,13.091697449108727,248,6316
1425,0.2,0.9,13.027990643969954,234,6395
1426,0.2,0.95,12.234969050247324,389,5751
1427,0.2,1.0,13.049028146207904,388,5701
1428,0.25,0.01,969.85474496316,0,12779
1429,0.25,0.05,174.34168493626873,0,12140
1430,0.25,0.1,115.5530513489601,0,11886
1431,0.25,0.15,65.52024903395338,1,10874
1432,0.25,0.2,58.95505437977558,0,10987
1433,0.25,0.25,39.761046833621506,0,11019
1434,0.25,0.3,39.54357328803239,0,10265
1435,0.25,0.35,32.72909016608213,13,9426
1436,0.25,0.4,25.105532452336984,2,9850
1437,0.25,0.45,20.382247923795127,18,8825
1438,0.25,0.5,26.92697868348793,33,8366
1439,0.25,0.55,20.505086561946353,41,8388
1440,0.25,0.6,18.122358409766196,81,7775
1441,0.25,0.65,16.995526870548275,130,7181
1442,0.25,0.7,14.350503971567106,40,8019
1443,0.25,0.75,15.11833859013627,46,7972
1444,0.25,0.8,0.2498392975021658,12948,1
1445,0.25,0.85,11.694487533852609,36,8266
1446,0.25,0.9,13.717148827962122,116,7252
1447,0.25,0.95,14.649334390738973,225,6572
1448,0.25,1.0,11.606254506539447,112,7054
1449,0.3,0.01,832.7861090840593,0,12766
1450,0.3,0.05,193.68563087129607,0,12420
1451,0.3,0.1,96.74737965561621,0,12030
1452,0.3,0.15,61.648960721104324,0,11506
1453,0.3,0.2,63.01620948503542,0,11404
1454,0.3,0.25,35.886031729442834,0,11046
1455,0.3,0.3,36.27994666589631,0,10530
1456,0.3,0.35,33.102292953623355,0,10670
1457,0.3,0.4,26.332770639181746,5,9569
1458,0.3,0.45,23.37545385581005,12,9350
1459,0.3,0.5,22.102769790460254,7,9425
1460,0.3,0.55,16.686627654823617,7,9298
1461,0.3,0.6,16.60057870567395,5,9292
1462,0.3,0.65,1.7357112314278218,12859,3
1463,0.3,0.7,15.32575851948894,19,8842
1464,0.3,0.75,13.75028299066017,26,8512
1465,0.3,0.8,14.081503093286251,14,8787
1466,0.3,0.85,12.802397780181494,15,8780
1467,0.3,0.9,12.586753798651642,7,9035
1468,0.3,0.95,10.699954134739604,14,8862
1469,0.3,1.0,12.964946046089908,27,8240
1470,0.35,0.01,988.0733599766671,0,12717
1471,0.35,0.05,238.8674937842204,0,12491
1472,0.35,0.1,119.93825523268957,0,12151
1473,0.35,0.15,58.57939898113552,0,11735
1474,0.35,0.2,48.402012439865075,0,11613
1475,0.35,0.25,37.936186771912276,0,11205
1476,0.35,0.3,34.708345833005964,0,11348
1477,0.35,0.35,32.78206648040211,0,10705
1478,0.35,0.4,26.73483291451213,0,11110
1479,0.35,0.45,19.988074974539682,1,10406
1480,0.35,0.5,25.210620278000174,0,10229
1481,0.35,0.55,18.30759512791159,1,9890
1482,0.35,0.6,19.514100355088857,0,10287
1483,0.35,0.65,15.759736837937375,1,9747
1484,0.35,0.7,12.803615915909614,1,10105
1485,0.35,0.75,14.447084715390648,13,8664
1486,0.35,0.8,15.10946178160524,6,9059
1487,0.35,0.85,12.24951247236804,149,7124
1488,0.35,0.9,0.01823536260471986,12963,1
1489,0.35,0.95,10.918537802511851,15,8806
1490,0.35,1.0,11.526779217189436,0,9897
1491,0.4,0.01,1277.472755075968,0,12830
1492,0.4,0.05,222.77390492912716,0,12431
1493,0.4,0.1,117.66525403576551,0,12176
1494,0.4,0.15,62.81188356021791,0,11926
1495,0.4,0.2,64.47087981252017,0,12003
1496,0.4,0.25,45.76451709621559,0,11460
1497,0.4,0.3,29.162890632620176,0,11419
1498,0.4,0.35,27.2657756057933,0,11214
1499,0.4,0.4,25.98121839059229,0,11036
1500,0.4,0.45,29.999265360027238,0,10882
1501,0.4,0.5,18.481576485628587,0,11262
1502,0.4,0.55,20.494966125574702,0,11002
1503,0.4,0.6,17.805004880647818,0,10213
1504,0.4,0.65,13.782410398318653,0,10576
1505,0.4,0.7,13.370312831231914,0,10452
1506,0.4,0.75,16.07997207917294,6,9175
1507,0.4,0.8,0.0509205967650953,12897,1
1508,0.4,0.85,0.024927803767743697,13027,1
1509,0.4,0.9,13.04037918190171,80,7568
1510,0.4,0.95,11.705305176043256,3,9266
1511,0.4,1.0,9.98968261089404,0,9733
1512,0.45,0.01,1059.1058622516755,0,12759
1513,0.45,0.05,208.97266298617384,0,12621
1514,0.45,0.1,133.30417179272087,0,12344
1515,0.45,0.15,69.73112888464311,0,12219
1516,0.45,0.2,45.783393242000244,0,11888
1517,0.45,0.25,46.8400130156721,0,12044
1518,0.45,0.3,44.006705824149506,0,10995
1519,0.45,0.35,34.4794037947085,0,11563
1520,0.45,0.4,26.50790148324557,0,11381
1521,0.45,0.45,26.69188013367701,0,11410
1522,0.45,0.5,18.82391733170964,0,10969
1523,0.45,0.55,21.9960136247225,0,10717
1524,0.45,0.6,14.117490666448404,0,10755
1525,0.45,0.65,18.14506902496852,0,10898
1526,0.45,0.7,13.868892295089744,0,10243
1527,0.45,0.75,13.077102608985856,0,10579
1528,0.45,0.8,14.260512608990936,1,10283
1529,0.45,0.85,12.625803622083938,0,10450
1530,0.45,0.9,15.128765821453012,0,10413
1531,0.45,0.95,9.496825140467994,1,9827
1532,0.45,1.0,10.411673179215096,4,9175
1533,0.5,0.01,1057.2273980929435,0,12826
1534,0.5,0.05,202.41105287512383,0,12688
1535,0.5,0.1,95.5155723023596,0,12470
1536,0.5,0.15,77.54191423390083,0,12319
1537,0.5,0.2,56.4465080652975,0,12207
1538,0.5,0.25,46.43934044996857,0,11681
1539,0.5,0.3,33.45817322410542,0,11605
1540,0.5,0.35,26.151636911374172,0,11906
1541,0.5,0.4,22.334331968971906,0,11627
1542,0.5,0.45,25.36600008873228,0,10871
1543,0.5,0.5,20.460104236516173,0,10949
1544,0.5,0.55,17.231367246919802,0,10925
1545,0.5,0.6,18.607985382243267,0,11002
1546,0.5,0.65,16.899170947160197,2,10211
1547,0.5,0.7,13.263186725929554,0,10035
1548,0.5,0.75,16.153442645256337,0,10479
1549,0.5,0.8,11.383596060407411,5,9345
1550,0.5,0.85,9.906992577010998,0,10880
1551,0.5,0.9,10.153013978223651,0,10464
1552,0.5,0.95,10.529085607585369,0,10829
1553,0.5,1.0,11.196243081849671,5,9546
1554,0.55,0.01,989.3335056969652,0,12843
1555,0.55,0.05,196.7421840210897,0,12585
1556,0.55,0.1,90.29368238171541,0,12217
1557,0.55,0.15,62.12712181645614,0,12529
1558,0.55,0.2,53.801410648223765,0,11967
1559,0.55,0.25,39.226483433643324,0,12311
1560,0.55,0.3,31.023167910797305,0,12013
1561,0.55,0.35,29.837501195194697,0,11937
1562,0.55,0.4,22.335358535889164,0,11963
1563,0.55,0.45,20.47905103309654,0,11771
1564,0.55,0.5,22.902555901230826,0,11383
1565,0.55,0.55,21.42081877416472,0,11729
1566,0.55,0.6,14.918193395778554,0,10857
1567,0.55,0.65,14.527718290513349,0,11365
1568,0.55,0.7,13.145283862171295,0,11596
1569,0.55,0.75,12.70304360734074,0,11189
1570,0.55,0.8,11.540320769698953,0,10969
1571,0.55,0.85,11.632644669268524,0,11504
1572,0.55,0.9,9.424828181399434,0,10892
1573,0.55,0.95,0.018364878584782196,12853,1
1574,0.55,1.0,9.790411007474278,0,11052
1575,0.6,0.01,835.5644325730489,0,12994
1576,0.6,0.05,215.7235361174874,0,12732
1577,0.6,0.1,118.31592135426777,0,12365
1578,0.6,0.15,67.15898474281725,0,12440
1579,0.6,0.2,49.551643451716025,0,12130
1580,0.6,0.25,51.66261824693264,0,12058
1581,0.6,0.3,36.690672561246096,0,12293
1582,0.6,0.35,23.88401793834941,0,11862
1583,0.6,0.4,30.768335114225724,0,11771
1584,0.6,0.45,22.21141733465465,0,11773
1585,0.6,0.5,20.06414778796149,0,11797
1586,0.6,0.55,17.382735905432934,0,11633
1587,0.6,0.6,15.996386396867928,0,11580
1588,0.6,0.65,16.510470393990463,0,11460
1589,0.6,0.7,13.994559658819153,0,11259
1590,0.6,0.75,11.564917072552431,0,11637
1591,0.6,0.8,12.563364376983134,0,11450
1592,0.6,0.85,14.212499086027385,0,10351
1593,0.6,0.9,11.43257916367834,0,11069
1594,0.6,0.95,9.782631696853263,0,10626
1595,0.6,1.0,9.734884005426123,0,10473
1596,0.65,0.01,880.0822621551764,0,12784
1597,0.65,0.05,174.445008425924,0,12779
1598,0.65,0.1,107.9776017918938,0,12648
1599,0.65,0.15,56.428817296881896,0,12453
1600,0.65,0.2,51.06683538814893,0,12170
1601,0.65,0.25,40.926794969932864,0,12198
1602,0.65,0.3,33.15561123072576,0,12120
1603,0.65,0.35,33.820390972405896,0,12248
1604,0.65,0.4,23.68866622227172,0,11957
1605,0.65,0.45,20.28245790964434,0,12091
1606,0.65,0.5,18.61319128799729,0,12007
1607,0.65,0.55,18.143209687420466,0,12050
1608,0.65,0.6,15.259778977462188,0,11813
1609,0.65,0.65,17.220576906753944,0,11631
1610,0.65,0.7,13.083718056818357,0,11792
1611,0.65,0.75,14.87816671087087,0,11953
1612,0.65,0.8,13.16620791109681,0,11568
1613,0.65,0.85,10.826276460728115,0,11424
1614,0.65,0.9,9.997155951862744,0,11188
1615,0.65,0.95,9.344651491546431,0,11395
1616,0.65,1.0,10.210482025172599,3,9240
1617,0.7,0.01,893.7008487065459,0,12879
1618,0.7,0.05,202.96461441132197,0,12698
1619,0.7,0.1,112.09883157800535,0,12839
1620,0.7,0.15,58.87335626568883,0,12628
1621,0.7,0.2,50.523733261737064,0,12387
1622,0.7,0.25,42.504313920189524,0,12346
1623,0.7,0.3,33.251984846981436,0,12158
1624,0.7,0.35,27.634969924677478,0,12320
1625,0.7,0.4,23.663601317028288,0,12119
1626,0.7,0.45,20.368919988862213,0,12109
1627,0.7,0.5,19.859239155693565,0,11988
1628,0.7,0.55,15.931201232161472,0,12290
1629,0.7,0.6,15.217003514566462,0,11756
1630,0.7,0.65,15.011515469893356,0,11787
1631,0.7,0.7,11.177847684631624,0,11467
1632,0.7,0.75,18.359491291496038,0,11850
1633,0.7,0.8,12.323003927012596,0,12034
1634,0.7,0.85,12.348893587672805,0,10513
1635,0.7,0.9,12.818652591416605,0,10517
1636,0.7,0.95,12.684738538993347,0,11242
1637,0.7,1.0,12.041788931053064,0,11452
1638,0.75,0.01,1147.5744976127653,0,12835
1639,0.75,0.05,198.34784890832088,0,12775
1640,0.75,0.1,91.94043591825356,0,12846
1641,0.75,0.15,70.67253258386224,0,12629
1642,0.75,0.2,48.33419313730526,0,12468
1643,0.75,0.25,34.89184336329992,0,12468
1644,0.75,0.3,37.50984260118107,0,12161
1645,0.75,0.35,23.952271662301026,0,12098
1646,0.75,0.4,23.860617111717197,0,12241
1647,0.75,0.45,25.236725687894253,0,11654
1648,0.75,0.5,21.873205085480823,0,12144
1649,0.75,0.55,19.720103702008238,0,11356
1650,0.75,0.6,14.607712746245515,0,11537
1651,0.75,0.65,19.044582642105603,0,12079
1652,0.75,0.7,12.097537838700385,0,11992
1653,0.75,0.75,12.747629855081199,0,11217
1654,0.75,0.8,13.485100359152012,0,11728
1655,0.75,0.85,11.486023744634329,0,10868
1656,0.75,0.9,10.315165679845745,0,11532
1657,0.75,0.95,9.21322758915978,0,11224
1658,0.75,1.0,11.990222082030884,0,11817
1659,0.8,0.01,965.4409319111318,0,12769
1660,0.8,0.05,168.6244925616205,0,12943
1661,0.8,0.1,100.29386447806358,0,12690
1662,0.8,0.15,74.81961683539095,0,12634
1663,0.8,0.2,44.480960135379846,0,12461
1664,0.8,0.25,37.490573240540115,0,12544
1665,0.8,0.3,33.56854304401564,0,12592
1666,0.8,0.35,25.999559002754197,0,12327
1667,0.8,0.4,23.78983558251477,0,12069
1668,0.8,0.45,28.087445818400003,0,12182
1669,0.8,0.5,19.069669668466588,0,12415
1670,0.8,0.55,18.495080292636526,0,12232
1671,0.8,0.6,15.92077914459206,0,12160
1672,0.8,0.65,14.996009085375368,0,12244
1673,0.8,0.7,13.83976870123796,0,11771
1674,0.8,0.75,12.516938528511474,0,11941
1675,0.8,0.8,17.583035021710142,0,12086
1676,0.8,0.85,15.51544992668941,0,12019
1677,0.8,0.9,9.065967185117527,0,11970
1678,0.8,0.95,10.528138102326134,0,11611
1679,0.8,1.0,10.46020186907132,0,12042
1680,0.85,0.01,896.3179784417728,0,12902
1681,0.85,0.05,187.84456910638824,0,12843
1682,0.85,0.1,95.95415478479151,0,12721
1683,0.85,0.15,70.9645171881817,0,12669
1684,0.85,0.2,59.27852402699849,0,12688
1685,0.85,0.25,45.266390901822035,0,12525
1686,0.85,0.3,31.48921157973525,0,12510
1687,0.85,0.35,25.58385559596463,0,12506
1688,0.85,0.4,22.60211398360704,0,12149
1689,0.85,0.45,22.41563377541904,0,12256
1690,0.85,0.5,20.888946472138475,0,11678
1691,0.85,0.55,21.182921719051357,0,12406
1692,0.85,0.6,15.625526475571464,0,12303
1693,0.85,0.65,14.56490843572712,0,12138
1694,0.85,0.7,14.682188328417833,0,12115
1695,0.85,0.75,13.253557610268546,0,12011
1696,0.85,0.8,14.472433475362447,0,11814
1697,0.85,0.85,11.955326445661356,0,11883
1698,0.85,0.9,10.0006016813044,0,11782
1699,0.85,0.95,11.750336394672404,0,11761
1700,0.85,1.0,10.113915001771009,0,11879
1701,0.9,0.01,1113.8163777831023,0,12919
1702,0.9,0.05,171.49145421351102,0,12876
1703,0.9,0.1,107.8688663589818,0,12780
1704,0.9,0.15,76.80661272376834,0,12798
1705,0.9,0.2,58.1621110595454,0,12633
1706,0.9,0.25,47.671564750188246,0,12181
1707,0.9,0.3,37.92375729431965,0,12563
1708,0.9,0.35,32.37847697838465,0,12545
1709,0.9,0.4,23.728774135442986,0,12219
1710,0.9,0.45,22.969371010337625,0,12406
1711,0.9,0.5,20.265809177828647,0,12305
1712,0.9,0.55,19.12918872254933,0,12163
1713,0.9,0.6,15.609997671990786,0,12200
1714,0.9,0.65,21.280999421781786,0,12375
1715,0.9,0.7,18.147539149910017,0,11178
1716,0.9,0.75,10.943909737571314,0,12020
1717,0.9,0.8,11.974294289905789,0,11828
1718,0.9,0.85,10.924641714779767,0,12290
1719,0.9,0.9,12.958673994270162,0,12150
1720,0.9,0.95,10.744331667831053,0,11944
1721,0.9,1.0,10.277079313325792,0,11877
1722,0.95,0.01,950.3998018343981,0,12906
1723,0.95,0.05,181.06857491281883,0,12835
1724,0.95,0.1,86.9774881936718,0,12822
1725,0.95,0.15,65.87780733684824,0,12711
1726,0.95,0.2,49.8158452406708,0,12513
1727,0.95,0.25,41.58180361223114,0,12656
1728,0.95,0.3,29.0591349490734,0,12412
1729,0.95,0.35,24.19720150888723,0,12514
1730,0.95,0.4,22.53306073647841,0,12638
1731,0.95,0.45,20.10115257861508,0,12169
1732,0.95,0.5,16.32207217269458,0,12503
1733,0.95,0.55,17.869394878178984,0,12276
1734,0.95,0.6,16.416163476787876,0,12511
1735,0.95,0.65,13.988289514763686,0,12367
1736,0.95,0.7,14.74632840749602,0,12195
1737,0.95,0.75,11.597095863750356,0,12255
1738,0.95,0.8,15.93059194214077,0,12208
1739,0.95,0.85,10.559244681181696,0,12447
1740,0.95,0.9,13.612096741594677,0,12177
1741,0.95,0.95,9.22460500778958,0,11698
1742,0.95,1.0,10.010672467846238,0,12126
1743,1.0,0.01,1004.5544386710196,0,12839
1744,1.0,0.05,207.0286333436857,0,12762
1745,1.0,0.1,98.80383471118348,0,12655
1746,1.0,0.15,58.349040016922004,0,12710
1747,1.0,0.2,54.50926881355576,0,12688
1748,1.0,0.25,40.191740101667826,0,12680
1749,1.0,0.3,30.516321810961053,0,12618
1750,1.0,0.35,27.856481071173107,0,12122
1751,1.0,0.4,24.932197831383004,0,12269
1752,1.0,0.45,22.61828817333345,0,11796
1753,1.0,0.5,22.759900460894126,0,12552
1754,1.0,0.55,15.939108874372284,0,12442
1755,1.0,0.6,14.703278467743198,0,12433
1756,1.0,0.65,17.710486137218034,0,12629
1757,1.0,0.7,16.260406195574355,0,12292
1758,1.0,0.75,14.433163373351192,0,12408
1759,1.0,0.8,16.285711777025714,0,12310
1760,1.0,0.85,12.890937230158565,0,11984
1761,1.0,0.9,8.146913386054237,0,11950
1762,1.0,0.95,11.517968200687564,0,12160
1763,1.0,1.0,12.853083451206652,0,12232
1764,0.01,0.01,1042.005534138344,53,10059
1765,0.01,0.05,264.8596366618455,745,5449
1766,0.01,0.1,8.923292432804477,12938,2
1767,0.01,0.15,168.630865730548,5851,1104
1768,0.01,0.2,4.716169296506164,12862,4
1769,0.01,0.25,37.243497801386276,12831,14
1770,0.01,0.3,5.963599959455856,12875,4
1771,0.01,0.35,7.032495438303594,12877,4
1772,0.01,0.4,0.6727784017005589,12901,2
1773,0.01,0.45,1.8374033863210384,12797,3
1774,0.01,0.5,1.8581359008757456,12840,3
1775,0.01,0.55,2.4718518204063127,13078,3
1776,0.01,0.6,7.739992482136143,12815,3
1777,0.01,0.65,1.7583238722849717,12913,2
1778,0.01,0.7,5.034344329383154,12890,5
1779,0.01,0.75,0.34440420293466345,12920,2
1780,0.01,0.8,0.9430016368613994,12835,2
1781,0.01,0.85,1.47682760987766,12869,2
1782,0.01,0.9,0.16947357126163182,12812,1
1783,0.01,0.95,1.2016985611045414,12922,3
1784,0.01,1.0,0.09261202274067144,12797,1
1785,0.05,0.01,1073.871574869472,3,11920
1786,0.05,0.05,196.28951065175823,32,9880
1787,0.05,0.1,111.23500039898799,96,8543
1788,0.05,0.15,75.9300137963713,307,6797
1789,0.05,0.2,0.13875892786386546,12873,1
1790,0.05,0.25,58.753096559887936,822,5008
1791,0.05,0.3,46.857786091890524,1538,3894
1792,0.05,0.35,1.0977831996685743,12935,1
1793,0.05,0.4,52.34561569579749,2347,2923
1794,0.05,0.45,0.7728769022708208,13028,1
1795,0.05,0.5,38.74854502673986,3142,2308
1796,0.05,0.55,41.01732312119886,3785,1725
1797,0.05,0.6,2.289527572999865,12958,4
1798,0.05,0.65,40.729991861434186,5045,1144
1799,0.05,0.7,36.52913008178177,5980,826
1800,0.05,0.75,1.835964442228648,12831,4
1801,0.05,0.8,0.18178598433288987,12832,1
1802,0.05,0.85,41.7641654441596,7736,434
1803,0.05,0.9,0.30349410771289514,12964,1
1804,0.05,0.95,54.375160892647685,10276,160
1805,0.05,1.0,4.5812920379501065,12851,2
1806,0.1,0.01,982.197491880343,0,12312
1807,0.1,0.05,178.65235544222645,1,11153
1808,0.1,0.1,97.66519267113716,5,10254
1809,0.1,0.15,74.09993714108806,83,8728
1810,0.1,0.2,47.5355973496861,120,8099
1811,0.1,0.25,47.63362272503869,143,7440
1812,0.1,0.3,36.661521545694605,362,6609
1813,0.1,0.35,31.075660882774905,261,6620
1814,0.1,0.4,32.518025408185785,621,5658
1815,0.1,0.45,25.5791212825746,535,5698
1816,0.1,0.5,0.33228492037835217,12974,2
1817,0.1,0.55,34.75591469227377,1067,4285
1818,0.1,0.6,38.65310440349433,1023,4340
1819,0.1,0.65,0.22769851216556064,12812,2
1820,0.1,0.7,0.07973144262230353,12894,1
1821,0.1,0.75,21.761083721528525,2186,3010
1822,0.1,0.8,21.525596297221114,2111,2993
1823,0.1,0.85,21.504510439260837,2473,2672
1824,0.1,0.9,26.26326270356085,3263,2022
1825,0.1,0.95,24.17446899706334,3564,1943
1826,0.1,1.0,0.03980996458917559,12966,1
1827,0.15,0.01,1113.1665249683483,0,12397
1828,0.15,0.05,221.8313844029129,0,11793
1829,0.15,0.1,97.89371166885569,0,10842
1830,0.15,0.15,63.2138253194809,12,9989
1831,0.15,0.2,62.93065407592408,21,9308
1832,0.15,0.25,57.541100212561645,50,8725
1833,0.15,0.3,50.982943742110436,46,8373
1834,0.15,0.35,0.18866861899740306,12819,1
1835,0.15,0.4,0.3542016761246725,12798,1
1836,0.15,0.45,30.37283233993493,143,7068
1837,0.15,0.5,20.916028567935978,376,6158
1838,0.15,0.55,19.897598614747753,252,6534
1839,0.15,0.6,0.38133019849587896,12822,1
1840,0.15,0.65,19.0616986941223,572,5373
1841,0.15,0.7,0.2363415658444973,12842,1
1842,0.15,0.75,16.65707916976241,985,4684
1843,0.15,0.8,1.0247791835966034,12852,3
1844,0.15,0.85,0.2881364556654511,12880,1
1845,0.15,0.9,15.821806374740472,655,4874
1846,0.15,0.95,15.457487224260829,933,4391
1847,0.15,1.0,1.3782690389948642,12929,6
1848,0.2,0.01,1159.0934180052882,0,12558
1849,0.2,0.05,193.18287387097547,0,12045
1850,0.2,0.1,99.92745300727816,0,11398
1851,0.2,0.15,100.60662168378849,0,10915
1852,0.2,0.2,59.376666622860974,2,10010
1853,0.2,0.25,40.29786512216138,10,9678
1854,0.2,0.3,0.3662755911557549,12794,1
1855,0.2,0.35,39.679205998263335,14,9141
1856,0.2,0.4,26.670777921785067,37,8475
1857,0.2,0.45,28.941343285553888,95,7871
1858,0.2,0.5,23.70841959723669,69,7902
1859,0.2,0.55,19.156277392321922,344,6341
1860,0.2,0.6,23.323549570666078,199,6949
1861,0.2,0.65,16.177339940355544,241,6507
1862,0.2,0.7,17.250560563071044,71,7719
1863,0.2,0.75,16.350852156150793,197,6769
1864,0.2,0.8,15.356203739485595,217,6163
1865,0.2,0.85,0.1923221408091893,12963,1
1866,0.2,0.9,13.397721010369315,418,5701
1867,0.2,0.95,14.67323665929096,506,5701
1868,0.2,1.0,14.612256957675562,345,5879
1869,0.25,0.01,1002.5934032456427,0,12664
1870,0.25,0.05,202.96846448744134,0,12186
1871,0.25,0.1,100.90232901633156,0,11582
1872,0.25,0.15,76.43435877095911,1,10628
1873,0.25,0.2,60.230846292195814,0,10533
1874,0.25,0.25,36.795414935585725,0,10775
1875,0.25,0.3,44.732466425695755,1,10449
1876,0.25,0.35,33.62556527216457,7,9708
1877,0.25,0.4,25.91405561918177,11,9130
1878,0.25,0.45,23.289344750344487,11,9036
1879,0.25,0.5,20.683829202600116,67,8080
1880,0.25,0.55,21.28139113101615,7,9269
1881,0.25,0.6,19.008115076977774,28,8234
1882,0.25,0.65,21.05477014999454,55,7909
1883,0.25,0.7,17.826569561164032,20,8543
1884,0.25,0.75,15.75400518164198,91,7640
1885,0.25,0.8,15.696466138832278,136,7200
1886,0.25,0.85,12.587832526440012,97,7488
1887,0.25,0.9,14.132374088793389,113,7268
1888,0.25,0.95,12.00134696885079,60,7962
1889,0.25,1.0,14.258364812937085,279,6198
1890,0.3,0.01,1224.7380665699175,0,12793
1891,0.3,0.05,222.33945357692932,0,12279
1892,0.3,0.1,92.77908889413135,0,11804
1893,0.3,0.15,64.69407019444633,0,11209
1894,0.3,0.2,49.144802483206796,0,11033
1895,0.3,0.25,35.60424467814352,0,11083
1896,0.3,0.3,33.66188103834402,0,11110
1897,0.3,0.35,28.68975284832409,0,10247
1898,0.3,0.4,23.05112226519599,0,10469
1899,0.3,0.45,19.70935203672662,6,9654
1900,0.3,0.5,19.4166419260448,0,9866
1901,0.3,0.55,19.803391235180612,7,9090
1902,0.3,0.6,18.02951939909791,15,8804
1903,0.3,0.65,16.995767489879402,28,8388
1904,0.3,0.7,16.765945464915298,12,8882
1905,0.3,0.75,13.276026931263758,16,8798
1906,0.3,0.8,12.685379509151367,19,8660
1907,0.3,0.85,13.661390255085536,123,7127
1908,0.3,0.9,12.442626070303195,62,7653
1909,0.3,0.95,11.46180748302767,13,8660
1910,0.3,1.0,10.986031043422642,184,6790
1911,0.35,0.01,1018.3557615645752,0,12735
1912,0.35,0.05,194.6886281470464,0,12253
1913,0.35,0.1,0.18359257737440865,12959,1
1914,0.35,0.15,70.85353909009359,0,11708
1915,0.35,0.2,44.26806854303774,0,11576
1916,0.35,0.25,39.713061308087184,0,10881
1917,0.35,0.3,30.737748799777993,0,11406
1918,0.35,0.35,27.3076376030465,0,10593
1919,0.35,0.4,27.880857512374288,0,10693
1920,0.35,0.45,21.312658696436845,0,10481
1921,0.35,0.5,19.477366614100536,0,10339
1922,0.35,0.55,18.50036554534947,3,9437
1923,0.35,0.6,18.303699033289842,1,10134
1924,0.35,0.65,16.02128774757345,0,10292
1925,0.35,0.7,15.25789855633997,6,9342
1926,0.35,0.75,15.722733053055006,3,9510
1927,0.35,0.8,14.437988623500694,72,7628
1928,0.35,0.85,11.40476056640871,25,8463
1929,0.35,0.9,10.933645078833912,24,8552
1930,0.35,0.95,12.089247158874787,33,8268
1931,0.35,1.0,0.16076895904265867,12930,1
1932,0.4,0.01,934.452705155233,0,12876
1933,0.4,0.05,202.5516083695721,0,12625
1934,0.4,0.1,110.9754041235124,0,12247
1935,0.4,0.15,96.74720885574278,0,12187
1936,0.4,0.2,44.06357275751,0,11753
1937,0.4,0.25,47.36081157128108,0,11098
1938,0.4,0.3,33.32281623464995,0,11529
1939,0.4,0.35,33.22199647110095,0,10667
1940,0.4,0.4,22.44607871543833,0,10806
1941,0.4,0.45,24.715770610649038,0,10444
1942,0.4,0.5,21.285614647627327,0,10948
1943,0.4,0.55,20.006659506121927,0,10821
1944,0.4,0.6,15.480007129516402,0,10858
1945,0.4,0.65,16.217216970864772,0,10385
1946,0.4,0.7,12.668374637159008,0,10390
1947,0.4,0.75,12.477768070630574,1,10269
1948,0.4,0.8,13.103474962869909,0,9589
1949,0.4,0.85,12.264190733488604,7,9091
1950,0.4,0.9,10.768768742915707,5,9406
1951,0.4,0.95,0.033274198854925316,12795,1
1952,0.4,1.0,11.569943631454985,5,9153
1953,0.45,0.01,845.4266297602973,0,12686
1954,0.45,0.05,228.1537536798137,0,12602
1955,0.45,0.1,105.94758690248608,0,12299
1956,0.45,0.15,55.32335739359122,0,11930
1957,0.45,0.2,43.662496519263065,0,11650
1958,0.45,0.25,52.89706075950804,0,11629
1959,0.45,0.3,35.44912891673449,0,11759
1960,0.45,0.35,24.26370212590529,0,11569
1961,0.45,0.4,20.922810241796,0,10789
1962,0.45,0.45,37.596285801282896,0,11537
1963,0.45,0.5,22.57006169021021,0,10696
